schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
Spain,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,3276.0,613.0,1268.0,0.6741095162147793,2022
Spain,COSTA RICA,SAN JOSE,179.0,165.0,4.0,0.0236686390532544,2022
Spain,COTE D'IVOIRE,ABIDJAN,3129.0,1965.0,907.0,0.3158077994428969,2022
Spain,CROATIA,ZAGREB,50.0,49.0,0.0,0.0,2022
Spain,CUBA,HAVANA,16088.0,12879.0,2435.0,0.1590048321797048,2022
Spain,CYPRUS,NICOSIA,684.0,627.0,20.0,0.0309119010819165,2022
Spain,DENMARK,COPENHAGEN,2.0,2.0,0.0,0.0,2022
Spain,DOMINICAN REPUBLIC,SANTO DOMINGO,29079.0,21585.0,6351.0,0.2273410652920962,2022
Spain,ECUADOR,GUAYAQUIL,29064.0,21589.0,6579.0,0.2335629082646975,2022
Spain,ECUADOR,QUITO,29077.0,21765.0,6770.0,0.2372524969335903,2022
Spain,EGYPT,CAIRO,19784.0,13209.0,5115.0,0.2791421087098886,2022
Spain,EL SALVADOR,SAN SALVADOR,54.0,48.0,0.0,0.0,2022
Spain,EQUATORIAL GUINEA,BATA,2250.0,1371.0,471.0,0.255700325732899,2022
Spain,EQUATORIAL GUINEA,MALABO,7468.0,4839.0,1590.0,0.2473168455436304,2022
Spain,ETHIOPIA,ADDIS ABEBA,1344.0,853.0,387.0,0.3120967741935483,2022
Spain,FINLAND,HELSINKI,7.0,7.0,0.0,0.0,2022
Spain,FRANCE,BORDEAUX,1.0,1.0,0.0,0.0,2022
Spain,FRANCE,MARSEILLE,2.0,2.0,0.0,0.0,2022
Spain,FRANCE,PARIS,109.0,96.0,0.0,0.0,2022
Spain,GABON,LIBREVILLE,970.0,365.0,589.0,0.6174004192872118,2022
Spain,GERMANY,DUSSELDORF,1.0,1.0,0.0,0.0,2022
Spain,GERMANY,FRANKFURT/MAIN,1.0,1.0,0.0,0.0,2022
Spain,GERMANY,MUNICH,1.0,1.0,0.0,0.0,2022
Spain,GERMANY,STUTTGART,1.0,1.0,0.0,0.0,2022
Spain,GHANA,ACCRA,6081.0,3118.0,2797.0,0.472865595942519,2022
Spain,GREECE,ATHENS,30.0,15.0,0.0,0.0,2022
Spain,GUATEMALA,GUATEMALA CITY,121.0,110.0,3.0,0.0265486725663716,2022
Spain,GUINEA,CONAKRY,1052.0,679.0,212.0,0.2379349046015712,2022
Spain,GUINEA-BISSAU,BISSAU,5138.0,2412.0,2661.0,0.524541691306919,2022
Spain,HAITI,PORT AU PRINCE,1218.0,811.0,372.0,0.3144547759932375,2022
Spain,HONDURAS,TEGUCIGALPA,23.0,17.0,3.0,0.15,2022
Spain,HONG KONG S.A.R.,HONG KONG,713.0,674.0,24.0,0.0343839541547277,2022
Spain,HUNGARY,BUDAPEST,2.0,1.0,0.0,0.0,2022
Spain,INDIA,MUMBAI,40603.0,35313.0,5135.0,0.126953125,2022
Spain,INDIA,NEW DELHI,39495.0,28650.0,9717.0,0.2532645242004848,2022
Spain,INDONESIA,JAKARTA,18793.0,17940.0,721.0,0.0386367290070199,2022
Spain,IRAN,TEHERAN,17951.0,10479.0,5378.0,0.339156208614492,2022
Spain,IRAQ,BAGHDAD,1667.0,1360.0,217.0,0.1376030437539632,2022
Spain,IRELAND,DUBLIN,7797.0,7527.0,10.0,0.0013267878466233,2022
Spain,ISRAEL,JERUSALEM,7519.0,6097.0,1047.0,0.1465565509518477,2022
Spain,ISRAEL,TEL AVIV,518.0,408.0,40.0,0.0892857142857142,2022
Spain,ITALY,MILAN,3.0,3.0,0.0,0.0,2022
Spain,ITALY,NAPLES,6.0,3.0,0.0,0.0,2022
Spain,ITALY,ROME,5.0,5.0,0.0,0.0,2022
Spain,JAMAICA,KINGSTON,2217.0,2153.0,47.0,0.0213636363636363,2022
Spain,JAPAN,TOKYO,778.0,640.0,95.0,0.1292517006802721,2022
Spain,JORDAN,AMMAN,7620.0,5663.0,1493.0,0.2086361095584125,2022
Spain,KAZAKHSTAN,ASTANA,15098.0,13736.0,1155.0,0.0775636290376737,2022
Spain,KENYA,NAIROBI,4216.0,3123.0,952.0,0.2336196319018404,2022
Spain,KUWAIT,KUWAIT,29297.0,27481.0,1170.0,0.0408362709853059,2022
Spain,LEBANON,BEIRUT,9475.0,5239.0,2641.0,0.3351522842639594,2022
Spain,LITHUANIA,VILNIUS,4.0,4.0,0.0,0.0,2022
Spain,MALAYSIA,KUALA LUMPUR,355.0,342.0,6.0,0.0172413793103448,2022
Spain,MALI,BAMAKO,1565.0,979.0,513.0,0.3438337801608579,2022
Spain,MALTA,VALETTA,11.0,11.0,0.0,0.0,2022
Spain,MAURITANIA,NOUAKCHOTT,16124.0,10639.0,4863.0,0.313701457876403,2022
Spain,MEXICO,GUADALAJARA,96.0,91.0,0.0,0.0,2022
Spain,MEXICO,MEXICO CITY,515.0,456.0,6.0,0.0129870129870129,2022
Spain,MEXICO,MONTERREY,53.0,43.0,6.0,0.1224489795918367,2022
Spain,MOROCCO,AGADIR,12766.0,8588.0,3717.0,0.3020723283218204,2022
Spain,MOROCCO,CASABLANCA,63113.0,48962.0,6162.0,0.111784340759016,2022
Spain,MOROCCO,NADOR,27649.0,14961.0,10594.0,0.4145568381921346,2022
Spain,MOROCCO,RABAT,26549.0,17608.0,8059.0,0.3139829352865547,2022
Spain,MOROCCO,TANGER,56759.0,37022.0,17994.0,0.3270684891667878,2022
Spain,MOROCCO,TETOUAN,14748.0,9687.0,3507.0,0.2658026375625284,2022
Spain,MOZAMBIQUE,MAPUTO,1444.0,1263.0,159.0,0.1118143459915611,2022
Spain,NAMIBIA,WINDHOEK,1181.0,1038.0,108.0,0.094240837696335,2022
Spain,NEW ZEALAND,WELLINGTON,118.0,133.0,3.0,0.0220588235294117,2022
Spain,NICARAGUA,MANAGUA,31.0,26.0,0.0,0.0,2022
Spain,NIGER,NIAMEY,826.0,530.0,213.0,0.2866756393001345,2022
Spain,NIGERIA,ABUJA,423.0,369.0,7.0,0.0186170212765957,2022
Spain,NIGERIA,LAGOS,13284.0,4155.0,8984.0,0.6837658878149022,2022
Spain,NORTH MACEDONIA,SKOPJE,57.0,22.0,2.0,0.0833333333333333,2022
Spain,OMAN,MUSCAT,5793.0,4899.0,758.0,0.1339932826586529,2022
Spain,PAKISTAN,ISLAMABAD,17981.0,6480.0,7936.0,0.5504994450610433,2022
Spain,PANAMA,PANAMA CITY,816.0,714.0,80.0,0.1007556675062972,2022
Spain,PARAGUAY,ASUNCION,57.0,50.0,2.0,0.0384615384615384,2022
Spain,PERU,LIMA,194.0,176.0,8.0,0.0434782608695652,2022
Spain,PHILIPPINES,MANILA,17203.0,16306.0,772.0,0.0452043564820236,2022
Spain,POLAND,WARSAW,19.0,13.0,0.0,0.0,2022
Spain,PORTUGAL,LISBON,2.0,2.0,0.0,0.0,2022
Spain,QATAR,DOHA,13012.0,10957.0,1513.0,0.1213311948676824,2022
Spain,ROMANIA,BUCHAREST,434.0,403.0,7.0,0.0170731707317073,2022
Spain,RUSSIAN FEDERATION,MOSCOW,155896.0,144317.0,7936.0,0.0521237676761705,2022
Spain,RUSSIAN FEDERATION,ST. PETERSBURG,10997.0,10133.0,397.0,0.037701804368471,2022
Spain,SAUDI ARABIA,RIYADH,43269.0,40733.0,1105.0,0.026411396338257,2022
Spain,SENEGAL,DAKAR,9467.0,4308.0,4129.0,0.4893919639682351,2022
Spain,SERBIA,BELGRADE,216.0,167.0,30.0,0.1522842639593908,2022
Spain,SINGAPORE,SINGAPORE,2648.0,2446.0,144.0,0.0555984555984555,2022
Spain,SLOVAKIA,BRATISLAVA,4.0,1.0,3.0,0.75,2022
Spain,SOUTH AFRICA,CAPE TOWN,9155.0,8682.0,345.0,0.038218677301429,2022
Spain,SOUTH AFRICA,PRETORIA,10324.0,9123.0,959.0,0.095120015869867,2022
Spain,SOUTH KOREA,SEOUL,270.0,229.0,17.0,0.0691056910569105,2022
Spain,SUDAN,KHARTOUM,2417.0,1432.0,865.0,0.3765781454070527,2022
Spain,SWEDEN,STOCKHOLM,9.0,8.0,0.0,0.0,2022
Spain,SWITZERLAND,GENEVA,2.0,2.0,0.0,0.0,2022
Spain,SWITZERLAND,ZURICH,2.0,1.0,0.0,0.0,2022
Spain,TANZANIA,DAR ES SALAAM,917.0,837.0,106.0,0.112407211028632,2022
Spain,THAILAND,BANGKOK,8226.0,7475.0,608.0,0.0752195966843993,2022
Spain,TRINIDAD AND TOBAGO,PORT OF SPAIN,107.0,102.0,4.0,0.0377358490566037,2022
Spain,TUNISIA,TUNIS,17266.0,9776.0,6720.0,0.4073714839961203,2022
Spain,TÜRKIYE,ANKARA,6127.0,4254.0,1502.0,0.2609451007644197,2022
Spain,TÜRKIYE,ISTANBUL,21537.0,19339.0,1335.0,0.0645738608880719,2022
Spain,UKRAINE,KYIV,86.0,59.0,18.0,0.2337662337662337,2022
Spain,UNITED ARAB EMIRATES,ABU DHABI,23419.0,16921.0,5496.0,0.2451710755230405,2022
Spain,UNITED KINGDOM,EDINBURGH,6629.0,6332.0,149.0,0.0229902792778892,2022
Spain,UNITED KINGDOM,LONDON,33286.0,30897.0,774.0,0.024438761011651,2022
Spain,UNITED KINGDOM,MANCHESTER,21090.0,20105.0,194.0,0.0095571210404453,2022
Spain,URUGUAY,MONTEVIDEO,139.0,119.0,16.0,0.1185185185185185,2022
Spain,USA,"BOSTON, MA",763.0,753.0,4.0,0.0052840158520475,2022
Spain,USA,"CHICAGO, IL",744.0,737.0,3.0,0.004054054054054,2022
Spain,USA,"HOUSTON, TX",969.0,938.0,3.0,0.0031880977683315,2022
Spain,USA,"LOS ANGELES, CA",836.0,842.0,0.0,0.0,2022
Spain,USA,"MIAMI, FL",3427.0,3318.0,51.0,0.0151380231522707,2022
Spain,USA,"NEW YORK, NY",7256.0,6908.0,294.0,0.0408219938905859,2022
Spain,USA,"SAN FRANCISCO, CA",532.0,516.0,0.0,0.0,2022
Spain,USA,SAN JUAN,132.0,128.0,0.0,0.0,2022
Spain,USA,"WASHINGTON, DC",1222.0,1167.0,2.0,0.001710863986313,2022
Spain,VENEZUELA,CARACAS,99.0,61.0,32.0,0.3440860215053763,2022
Spain,VIETNAM,HANOI,2436.0,2133.0,47.0,0.0215596330275229,2022
Spain,ZIMBABWE,HARARE,857.0,771.0,37.0,0.0457920792079207,2022
Sweden,AUSTRALIA,CANBERRA,4.0,3.0,0.0,0.0,2022
Sweden,BANGLADESH,DHAKA,7953.0,4568.0,3111.0,0.4051308764162,2022
Sweden,BOSNIA AND HERZEGOVINA,SARAJEVO,6.0,6.0,0.0,0.0,2022
Sweden,CHILE,SANTIAGO DE CHILE,29.0,29.0,1.0,0.0333333333333333,2022
Sweden,CHINA,BEIJING,1368.0,850.0,499.0,0.3699036323202372,2022
Sweden,CHINA,SHANGHAI,1227.0,1162.0,34.0,0.0284280936454849,2022
Sweden,COLOMBIA,BOGOTA,1299.0,989.0,376.0,0.2754578754578755,2022
Sweden,CUBA,HAVANA,1640.0,1090.0,565.0,0.3413897280966767,2022
Sweden,EGYPT,CAIRO,3275.0,2225.0,945.0,0.2981072555205047,2022
Sweden,ETHIOPIA,ADDIS ABEBA,39.0,24.0,21.0,0.4666666666666667,2022
Sweden,FRANCE,PARIS,4.0,1.0,3.0,0.75,2022
Sweden,GERMANY,BERLIN,11.0,2.0,3.0,0.6,2022
Sweden,GREECE,ATHENS,8.0,2.0,5.0,0.7142857142857143,2022
Sweden,GUATEMALA,GUATEMALA CITY,18.0,16.0,0.0,0.0,2022
Sweden,INDIA,NEW DELHI,27775.0,22261.0,5110.0,0.1866939461473822,2022
Sweden,INDONESIA,JAKARTA,4.0,4.0,0.0,0.0,2022
Sweden,IRAN,TEHERAN,7116.0,2348.0,3583.0,0.6041139774068454,2022
Sweden,IRAQ,BAGHDAD,150.0,139.0,2.0,0.0141843971631205,2022
Sweden,ISRAEL,JERUSALEM,627.0,279.0,317.0,0.5318791946308725,2022
Sweden,ISRAEL,TEL AVIV,38.0,35.0,3.0,0.0789473684210526,2022
Sweden,ITALY,ROME,12.0,7.0,4.0,0.3636363636363636,2022
Sweden,JAPAN,TOKYO,195.0,130.0,31.0,0.1925465838509316,2022
Sweden,JORDAN,AMMAN,1214.0,702.0,482.0,0.4070945945945945,2022
Sweden,KENYA,NAIROBI,12973.0,7832.0,4698.0,0.3749401436552274,2022
Sweden,LEBANON,BEIRUT,2107.0,460.0,1612.0,0.777992277992278,2022
Sweden,LIBERIA,MONROVIA,219.0,207.0,2.0,0.0095693779904306,2022
Sweden,MOROCCO,RABAT,2933.0,1922.0,921.0,0.3239535701723531,2022
Sweden,NIGERIA,ABUJA,29.0,4.0,37.0,0.902439024390244,2022
Sweden,NORTH MACEDONIA,SKOPJE,5957.0,32.0,537.0,0.9437609841827768,2022
Sweden,PAKISTAN,ISLAMABAD,5907.0,1496.0,4360.0,0.744535519125683,2022
Sweden,ROMANIA,BUCHAREST,113.0,81.0,26.0,0.2429906542056074,2022
Sweden,RUSSIAN FEDERATION,MOSCOW,7459.0,4902.0,2186.0,0.3084085778781038,2022
Sweden,SAUDI ARABIA,RIYADH,1759.0,1486.0,239.0,0.1385507246376811,2022
Sweden,SERBIA,BELGRADE,63.0,44.0,18.0,0.2903225806451613,2022
Sweden,SOUTH AFRICA,PRETORIA,1.0,1.0,0.0,0.0,2022
Sweden,SOUTH KOREA,SEOUL,190.0,159.0,5.0,0.0304878048780487,2022
Sweden,SPAIN,MADRID,24.0,23.0,0.0,0.0,2022
Sweden,SUDAN,KHARTOUM,302.0,136.0,158.0,0.5374149659863946,2022
Sweden,TANZANIA,DAR ES SALAAM,1.0,0.0,0.0,,2022
Sweden,THAILAND,BANGKOK,15934.0,11977.0,3849.0,0.2432073802603311,2022
Sweden,TÜRKIYE,ISTANBUL,13553.0,10529.0,3100.0,0.2274561596595495,2022
Sweden,UKRAINE,KYIV,9.0,5.0,4.0,0.4444444444444444,2022
Sweden,UNITED ARAB EMIRATES,ABU DHABI,3566.0,2516.0,984.0,0.2811428571428571,2022
Sweden,UNITED KINGDOM,LONDON,6394.0,5559.0,671.0,0.1077046548956661,2022
Sweden,USA,"WASHINGTON, DC",2441.0,2869.0,150.0,0.0496853262669758,2022
Switzerland,ALGERIA,ALGIERS,3644.0,2171.0,1455.0,0.4012686155543298,2022
Switzerland,ARGENTINA,BUENOS AIRES,20.0,13.0,7.0,0.35,2022
Switzerland,AUSTRALIA,SYDNEY,772.0,768.0,1.0,0.0013003901170351,2022
Switzerland,AUSTRIA,VIENNA,383.0,382.0,0.0,0.0,2022
Switzerland,AZERBAIJAN,BAKU,2822.0,2745.0,77.0,0.0272856130403968,2022
Switzerland,BANGLADESH,DHAKA,1266.0,1037.0,219.0,0.1743630573248407,2022
Switzerland,BRAZIL,RIO DE JANEIRO,17.0,12.0,5.0,0.2941176470588235,2022
Switzerland,BRAZIL,SAO PAULO,76.0,64.0,11.0,0.1466666666666666,2022
Switzerland,CAMEROON,YAONDE,1191.0,973.0,218.0,0.1830394626364399,2022
Switzerland,CANADA,MONTREAL,1276.0,1244.0,12.0,0.0095541401273885,2022
Switzerland,CANADA,OTTAWA,3.0,3.0,0.0,0.0,2022
Switzerland,CANADA,VANCOUVER,2462.0,2418.0,41.0,0.0166734444896299,2022
Switzerland,CHILE,SANTIAGO DE CHILE,31.0,28.0,3.0,0.0967741935483871,2022
Switzerland,CHINA,BEIJING,1164.0,1025.0,139.0,0.1194158075601374,2022
Switzerland,CHINA,GUANGZHOU (CANTON),675.0,592.0,83.0,0.1229629629629629,2022
Switzerland,CHINA,SHANGHAI,1325.0,1285.0,40.0,0.030188679245283,2022
Switzerland,COLOMBIA,BOGOTA,19.0,18.0,1.0,0.0526315789473684,2022
Switzerland,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,1120.0,641.0,465.0,0.4204339963833635,2022
Switzerland,COSTA RICA,SAN JOSE,34.0,33.0,1.0,0.0294117647058823,2022
Switzerland,COTE D'IVOIRE,ABIDJAN,1527.0,1156.0,354.0,0.2344370860927152,2022
Switzerland,CUBA,HAVANA,1165.0,812.0,353.0,0.3030042918454935,2022
Switzerland,DOMINICAN REPUBLIC,SANTO DOMINGO,1614.0,1348.0,266.0,0.1648079306071871,2022
Switzerland,ECUADOR,GUAYAQUIL,1977.0,1762.0,215.0,0.1087506322711178,2022
Switzerland,EGYPT,CAIRO,5439.0,4343.0,1007.0,0.1882242990654205,2022
Switzerland,ETHIOPIA,ADDIS ABEBA,891.0,761.0,91.0,0.1068075117370892,2022
Switzerland,FRANCE,PARIS,11.0,10.0,0.0,0.0,2022
Switzerland,GEORGIA,TBILISSI,298.0,265.0,25.0,0.0862068965517241,2022
Switzerland,GERMANY,BERLIN,1.0,1.0,0.0,0.0,2022
Switzerland,GERMANY,FRANKFURT/MAIN,6.0,6.0,0.0,0.0,2022
Switzerland,GERMANY,MUNICH,1.0,1.0,0.0,0.0,2022
Switzerland,GERMANY,STUTTGART,7.0,7.0,0.0,0.0,2022
Switzerland,GHANA,ACCRA,4077.0,2182.0,1895.0,0.4648025508952661,2022
Switzerland,HONG KONG S.A.R.,HONG KONG,531.0,512.0,19.0,0.0357815442561205,2022
Switzerland,INDIA,NEW DELHI,106025.0,91989.0,13984.0,0.1319581402810149,2022
Switzerland,INDONESIA,JAKARTA,18792.0,17643.0,477.0,0.0263245033112582,2022
Switzerland,IRAN,TEHERAN,9075.0,7054.0,1872.0,0.2097244006273806,2022
Switzerland,ISRAEL,TEL AVIV,286.0,265.0,21.0,0.0734265734265734,2022
Switzerland,ITALY,MILAN,2.0,0.0,0.0,,2022
Switzerland,ITALY,ROME,16.0,1.0,0.0,0.0,2022
Switzerland,JAPAN,TOKYO,613.0,524.0,87.0,0.1423895253682487,2022
Switzerland,JORDAN,AMMAN,2498.0,2281.0,148.0,0.0609304240428159,2022
Switzerland,KAZAKHSTAN,ASTANA,3021.0,2833.0,184.0,0.06098773616175,2022
Switzerland,KENYA,NAIROBI,3394.0,3020.0,293.0,0.0884394808330818,2022
Switzerland,KOSOVO,PRISTINA,44453.0,606.0,5417.0,0.8993856881952516,2022
Switzerland,KYRGYZSTAN,BISHKEK,3835.0,2609.0,1213.0,0.3173731030873888,2022
Switzerland,LEBANON,BEIRUT,2593.0,2097.0,440.0,0.173433188805676,2022
Switzerland,MADAGASCAR,ANTANANARIVO,742.0,532.0,210.0,0.2830188679245283,2022
Switzerland,MEXICO,MEXICO CITY,111.0,109.0,2.0,0.018018018018018,2022
Switzerland,MOROCCO,RABAT,3356.0,2914.0,440.0,0.1311866428145497,2022
Switzerland,NEPAL,KATHMANDU,1859.0,1243.0,616.0,0.3313609467455621,2022
Switzerland,NETHERLANDS,THE HAGUE,5.0,5.0,0.0,0.0,2022
Switzerland,NEW ZEALAND,WELLINGTON,135.0,134.0,1.0,0.0074074074074074,2022
Switzerland,NIGERIA,ABUJA,2600.0,2042.0,507.0,0.1989015300117693,2022
Switzerland,PAKISTAN,ISLAMABAD,3192.0,1315.0,1758.0,0.5720794012365766,2022
Switzerland,PALESTINIAN AUTHORITY,RAMALLAH,609.0,536.0,67.0,0.1111111111111111,2022
Switzerland,PERU,LIMA,62.0,45.0,17.0,0.2741935483870967,2022
Switzerland,PHILIPPINES,MANILA,6217.0,5887.0,330.0,0.0530802637928261,2022
Switzerland,POLAND,WARSAW,1.0,0.0,0.0,,2022
Switzerland,QATAR,DOHA,7578.0,7095.0,377.0,0.0504550321199143,2022
Switzerland,ROMANIA,BUCHAREST,277.0,262.0,15.0,0.0541516245487364,2022
Switzerland,RUSSIAN FEDERATION,MOSCOW,10990.0,9728.0,1123.0,0.1034927656437194,2022
Switzerland,SAUDI ARABIA,RIYADH,25961.0,25272.0,628.0,0.0242471042471042,2022
Switzerland,SENEGAL,DAKAR,1930.0,1316.0,580.0,0.3059071729957806,2022
Switzerland,SERBIA,BELGRADE,1311.0,1251.0,58.0,0.0443086325439266,2022
Switzerland,SINGAPORE,SINGAPORE,3327.0,3190.0,113.0,0.0342113230396609,2022
Switzerland,SOUTH AFRICA,PRETORIA,7868.0,7574.0,278.0,0.0354049923586347,2022
Switzerland,SOUTH KOREA,SEOUL,225.0,195.0,29.0,0.1294642857142857,2022
Switzerland,SPAIN,BARCELONA,6.0,3.0,0.0,0.0,2022
Switzerland,SPAIN,MADRID,3.0,1.0,0.0,0.0,2022
Switzerland,SRI LANKA,COLOMBO,5153.0,3328.0,1754.0,0.3451397087760724,2022
Switzerland,SUDAN,KHARTOUM,483.0,354.0,112.0,0.2403433476394849,2022
Switzerland,TAIWAN,TAIPEI,76.0,76.0,0.0,0.0,2022
Switzerland,TANZANIA,DAR ES SALAAM,1117.0,1014.0,103.0,0.0922112802148612,2022
Switzerland,THAILAND,BANGKOK,36879.0,35712.0,1165.0,0.0315915069013206,2022
Switzerland,TUNISIA,TUNIS,4743.0,3547.0,1171.0,0.248198389147944,2022
Switzerland,TÜRKIYE,ISTANBUL,13778.0,11530.0,2145.0,0.1568555758683729,2022
Switzerland,UKRAINE,KYIV,80.0,69.0,11.0,0.1375,2022
Switzerland,UNITED ARAB EMIRATES,ABU DHABI,17549.0,13894.0,3568.0,0.204329400984996,2022
Switzerland,UNITED KINGDOM,LONDON,9263.0,8774.0,472.0,0.0510491023145143,2022
Switzerland,USA,"ATLANTA, GA",1336.0,1325.0,10.0,0.0074906367041198,2022
Switzerland,USA,"NEW YORK, NY",2386.0,2245.0,66.0,0.0285590653396797,2022
Switzerland,USA,"SAN FRANCISCO, CA",2922.0,2733.0,187.0,0.0640410958904109,2022
Switzerland,USA,"WASHINGTON, DC",805.0,794.0,4.0,0.0050125313283208,2022
Switzerland,VENEZUELA,CARACAS,8.0,8.0,0.0,0.0,2022
Switzerland,VIETNAM,HO CHI MINH,4645.0,4249.0,207.0,0.0464542190305206,2022
Austria,ALBANIA,TIRANA,14.0,9.0,0.0,0.0,2020
Austria,ALGERIA,ALGIERS,457.0,358.0,99.0,0.2166301969365426,2020
Austria,ARGENTINA,BUENOS AIRES,4.0,4.0,0.0,0.0,2020
Austria,AUSTRALIA,CANBERRA,372.0,371.0,1.0,0.0026881720430107,2020
Austria,AZERBAIJAN,BAKU,343.0,323.0,14.0,0.0415430267062314,2020
Austria,BOSNIA AND HERZEGOVINA,SARAJEVO,876.0,874.0,2.0,0.002283105022831,2020
Austria,BRAZIL,BRASILIA,15.0,15.0,0.0,0.0,2020
Austria,BULGARIA,SOFIA,123.0,121.0,0.0,0.0,2020
Austria,CANADA,OTTAWA,128.0,128.0,0.0,0.0,2020
Austria,CHILE,SANTIAGO DE CHILE,1.0,1.0,0.0,0.0,2020
Austria,CHINA,BEIJING,2451.0,2321.0,130.0,0.0530395756833945,2020
Austria,CHINA,SHANGHAI,2638.0,2588.0,50.0,0.0189537528430629,2020
Austria,COLOMBIA,BOGOTA,1.0,1.0,0.0,0.0,2020
Austria,CROATIA,ZAGREB,102.0,87.0,6.0,0.064516129032258,2020
Austria,CUBA,HAVANA,79.0,70.0,9.0,0.1139240506329113,2020
Austria,CYPRUS,NICOSIA,316.0,314.0,2.0,0.0063291139240506,2020
Austria,EGYPT,CAIRO,983.0,846.0,137.0,0.1393692777212614,2020
Austria,ETHIOPIA,ADDIS ABEBA,201.0,193.0,5.0,0.0252525252525252,2020
Austria,GERMANY,MUNICH,41.0,41.0,0.0,0.0,2020
Austria,HONG KONG S.A.R.,HONG KONG,56.0,56.0,0.0,0.0,2020
Austria,INDIA,NEW DELHI,4251.0,3611.0,640.0,0.1505528111032698,2020
Austria,INDONESIA,JAKARTA,1348.0,1335.0,13.0,0.0096439169139465,2020
Austria,IRAN,TEHERAN,540.0,509.0,8.0,0.0154738878143133,2020
Austria,IRELAND,DUBLIN,122.0,120.0,2.0,0.0163934426229508,2020
Austria,ISRAEL,TEL AVIV,129.0,110.0,12.0,0.0983606557377049,2020
Austria,JAPAN,TOKYO,74.0,74.0,0.0,0.0,2020
Austria,JORDAN,AMMAN,524.0,420.0,92.0,0.1796875,2020
Austria,KAZAKHSTAN,NUR-SULTAN,1202.0,1190.0,12.0,0.0099833610648918,2020
Austria,KENYA,NAIROBI,202.0,181.0,21.0,0.1039603960396039,2020
Austria,KUWAIT,KUWAIT,549.0,515.0,28.0,0.0515653775322283,2020
Austria,LEBANON,BEIRUT,171.0,134.0,37.0,0.2163742690058479,2020
Austria,MALAYSIA,KUALA LUMPUR,88.0,82.0,6.0,0.0681818181818181,2020
Austria,MEXICO,MEXICO CITY,17.0,17.0,0.0,0.0,2020
Austria,MOROCCO,RABAT,279.0,213.0,66.0,0.2365591397849462,2020
Austria,NIGERIA,ABUJA,266.0,162.0,82.0,0.3360655737704918,2020
Austria,NORTH MACEDONIA,SKOPJE,294.0,43.0,32.0,0.4266666666666667,2020
Austria,PAKISTAN,ISLAMABAD,77.0,53.0,19.0,0.2638888888888889,2020
Austria,PERU,LIMA,2.0,2.0,0.0,0.0,2020
Austria,PHILIPPINES,MANILA,671.0,639.0,32.0,0.0476900149031296,2020
Austria,ROMANIA,BUCHAREST,40.0,38.0,0.0,0.0,2020
Austria,RUSSIAN FEDERATION,MOSCOW,10529.0,10337.0,142.0,0.0135509113465025,2020
Austria,SAUDI ARABIA,RIYADH,1119.0,982.0,57.0,0.0548604427333975,2020
Austria,SENEGAL,DAKAR,125.0,78.0,47.0,0.376,2020
Austria,SERBIA,BELGRADE,268.0,264.0,4.0,0.0149253731343283,2020
Austria,SLOVAKIA,BRATISLAVA,14.0,12.0,0.0,0.0,2020
Austria,SLOVENIA,LJUBLJANA,7.0,7.0,0.0,0.0,2020
Austria,SOUTH AFRICA,PRETORIA,1103.0,1010.0,12.0,0.0117416829745596,2020
Austria,SOUTH KOREA,SEOUL,25.0,23.0,2.0,0.08,2020
Austria,SYRIA,DAMASCUS,32.0,30.0,1.0,0.032258064516129,2020
Austria,TAIWAN,TAIPEI,31.0,31.0,0.0,0.0,2020
Austria,THAILAND,BANGKOK,3986.0,3941.0,45.0,0.0112895132965378,2020
Austria,TUNISIA,TUNIS,294.0,256.0,37.0,0.1262798634812286,2020
Austria,TURKEY,ISTANBUL,4421.0,3886.0,533.0,0.1206155238741796,2020
Austria,UKRAINE,KYIV,606.0,603.0,3.0,0.0049504950495049,2020
Austria,UNITED ARAB EMIRATES,ABU DHABI,830.0,754.0,57.0,0.0702836004932182,2020
Austria,UNITED KINGDOM,LONDON,909.0,897.0,1.0,0.0011135857461024,2020
Austria,USA,"LOS ANGELES, CA",147.0,146.0,1.0,0.0068027210884353,2020
Austria,USA,"NEW YORK, NY",177.0,173.0,4.0,0.0225988700564971,2020
Austria,USA,"WASHINGTON, DC",135.0,135.0,0.0,0.0,2020
Austria,VIETNAM,HANOI,209.0,200.0,9.0,0.0430622009569378,2020
Belgium,ALGERIA,ALGIERS,1592.0,591.0,708.0,0.5450346420323325,2020
Belgium,ANGOLA,LUANDA,276.0,99.0,140.0,0.5857740585774058,2020
Belgium,ARGENTINA,BUENOS AIRES,8.0,3.0,1.0,0.25,2020
Belgium,AUSTRALIA,CANBERRA,33.0,27.0,1.0,0.0357142857142857,2020
Belgium,AUSTRIA,VIENNA,2.0,0.0,0.0,,2020
Belgium,BELGIUM,BRUSSELS,6.0,2.0,0.0,0.0,2020
Belgium,BRAZIL,SAO PAULO,9.0,6.0,3.0,0.3333333333333333,2020
Belgium,BULGARIA,SOFIA,29.0,26.0,1.0,0.037037037037037,2020
Belgium,BURKINA FASO,OUAGADOUGOU,428.0,212.0,87.0,0.2909698996655518,2020
Belgium,BURUNDI,BUJUMBURA,637.0,254.0,234.0,0.4795081967213114,2020
