reporting_year,reporting_state,consulate_country,consulate_country_region,consulate_country_income_group,consulate_city,visitor_visa_applications,visitor_visa_issued,visitor_visa_not_issued,visitor_visa_refusal_rate
2022,Estonia,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,6075,4473,1232,0.21595092024539878
2022,Estonia,Russian Federation,Europe & Central Asia,Upper middle income,PSKOV,477,423,30,0.06622516556291391
2022,Estonia,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,6513,6003,474,0.07318202871699861
2022,Estonia,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,1517,722,786,0.5212201591511937
2022,Estonia,Ukraine,Europe & Central Asia,Lower middle income,KYIV,80,60,19,0.24050632911392406
2022,Estonia,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,3,2,1,0.3333333333333333
2022,Estonia,United Kingdom,Europe & Central Asia,High income,LONDON,663,500,153,0.2343032159264931
2022,Estonia,United States,North America,High income,NEW YORK,321,226,88,0.2802547770700637
2022,Estonia,United States,North America,High income,SAN FRANCISCO,297,249,42,0.14432989690721648
2022,Finland,Algeria,Middle East & North Africa,Lower middle income,ALGIERS,522,308,205,0.3996101364522417
2022,Finland,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,1,1,0,0.0
2022,Finland,Australia,East Asia & Pacific,High income,CANBERRA,120,119,0,0.0
2022,Finland,Bulgaria,Europe & Central Asia,Upper middle income,SOFIA,163,157,1,0.006329113924050633
2022,Finland,Chile,Latin America & Caribbean,High income,SANTIAGO,16,6,3,0.3333333333333333
2022,Finland,China,East Asia & Pacific,Upper middle income,BEIJING,451,386,10,0.025252525252525252
2022,Finland,China,East Asia & Pacific,Upper middle income,SHANGHAI,821,762,23,0.02929936305732484
2022,Finland,Cyprus,Europe & Central Asia,High income,NICOSIA,251,165,80,0.32653061224489793
2022,Finland,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,824,583,233,0.2855392156862745
2022,Finland,Ethiopia,Sub-Saharan Africa,Low income,ADDIS ABABA,305,237,48,0.16842105263157894
2022,Finland,Germany,Europe & Central Asia,High income,BERLIN,4,4,0,0.0
2022,Finland,China,East Asia & Pacific,Upper middle income,HONG KONG,480,376,97,0.20507399577167018
2022,Finland,India,South Asia,Lower middle income,NEW DELHI,7950,6297,1323,0.1736220472440945
2022,Finland,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,1981,1768,160,0.08298755186721991
2022,Finland,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,1836,1177,608,0.34061624649859945
2022,Finland,Ireland,Europe & Central Asia,High income,DUBLIN,431,401,33,0.07603686635944701
2022,Finland,Israel,Middle East & North Africa,High income,TEL AVIV,155,110,13,0.10569105691056911
2022,Finland,Japan,East Asia & Pacific,High income,TOKYO,150,118,22,0.15714285714285714
2022,Finland,Kazakhstan,Europe & Central Asia,Upper middle income,ASTANA,61,47,0,0.0
2022,Finland,Kenya,Sub-Saharan Africa,Lower middle income,NAIROBI,862,491,355,0.41962174940898345
2022,Finland,Kosovo,Europe & Central Asia,Upper middle income,PRISTINA,3484,30,930,0.96875
2022,Finland,Lithuania,Europe & Central Asia,High income,VILNIUS,0,0,0,
2022,Finland,Malaysia,East Asia & Pacific,Upper middle income,KUALA LUMPUR,66,50,12,0.1935483870967742
2022,Finland,Mexico,Latin America & Caribbean,Upper middle income,MEXICO CITY,28,21,4,0.16
2022,Finland,Morocco,Middle East & North Africa,Lower middle income,RABAT,857,378,456,0.5467625899280576
2022,Finland,Mozambique,Sub-Saharan Africa,Low income,MAPUTO,153,142,6,0.04054054054054054
2022,Finland,Namibia,Sub-Saharan Africa,Upper middle income,WINDHOEK,543,489,43,0.08082706766917293
2022,Finland,Nepal,South Asia,Lower middle income,KATHMANDU,823,561,251,0.3091133004926108
2022,Finland,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,1505,632,818,0.5641379310344827
2022,Finland,Peru,Latin America & Caribbean,Upper middle income,LIMA,27,27,0,0.0
2022,Finland,Philippines,East Asia & Pacific,Lower middle income,MANILA,1587,1127,430,0.2761721258831085
2022,Finland,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,14741,11306,2928,0.2057046508360264
2022,Finland,Russian Federation,Europe & Central Asia,Upper middle income,MURMANSK,2627,2542,47,0.018153727307840865
2022,Finland,Russian Federation,Europe & Central Asia,Upper middle income,PETROZAVODSK,9972,9672,70,0.007185382878259084
2022,Finland,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,85397,81803,1677,0.020088643986583613
2022,Finland,Saudi Arabia,Middle East & North Africa,High income,RIYADH,89,87,0,0.0
2022,Finland,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,104,87,15,0.14705882352941177
2022,Finland,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,1267,1197,52,0.041633306645316254
2022,Finland,"Korea, Rep.",East Asia & Pacific,High income,SEOUL,39,24,13,0.35135135135135137
2022,Finland,Tanzania,Sub-Saharan Africa,Lower middle income,DAR ES SALAAM,347,214,115,0.3495440729483283
2022,Finland,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,9358,8599,585,0.06369773519163763
2022,Finland,Tunisia,Middle East & North Africa,Lower middle income,TUNIS,2336,1072,1262,0.5407026563838904
2022,Finland,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,4073,2263,1558,0.4077466631771787
2022,Finland,Ukraine,Europe & Central Asia,Lower middle income,KYIV,12,3,5,0.625
2022,Finland,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,1814,1258,565,0.3099286889742183
2022,Finland,United Kingdom,Europe & Central Asia,High income,LONDON,3620,3439,125,0.035072951739618406
2022,Finland,United States,North America,High income,LOS ANGELES,413,285,119,0.29455445544554454
2022,Finland,United States,North America,High income,NEW YORK,892,811,74,0.08361581920903954
2022,Finland,Vietnam,East Asia & Pacific,Lower middle income,HANOI,869,670,156,0.18886198547215496
2022,France,Albania,Europe & Central Asia,Upper middle income,TIRANA,67,58,2,0.03333333333333333
2022,France,Algeria,Middle East & North Africa,Lower middle income,ALGIERS,134764,60431,66111,0.5224431414075958
2022,France,Algeria,Middle East & North Africa,Lower middle income,ANNABA,41109,19732,17937,0.4761740423159627
2022,France,Algeria,Middle East & North Africa,Lower middle income,ORAN,64054,29927,31759,0.5148493985669358
2022,France,Angola,Sub-Saharan Africa,Lower middle income,LUANDA,1907,951,893,0.48427331887201736
2022,France,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,157,122,20,0.14084507042253522
2022,France,Armenia,Europe & Central Asia,Upper middle income,YEREVAN,10080,8942,1022,0.1025692492974709
2022,France,Australia,East Asia & Pacific,High income,SYDNEY,2190,1979,19,0.00950950950950951
2022,France,Austria,Europe & Central Asia,High income,VIENNA,23,23,0,0.0
2022,France,Azerbaijan,Europe & Central Asia,Upper middle income,BAKU,13847,12242,1046,0.07871763997591812
2022,France,Bahrain,Middle East & North Africa,High income,MANAMA,5530,5247,261,0.04738562091503268
2022,France,Bangladesh,South Asia,Lower middle income,DHAKA,4460,2935,1440,0.3291428571428571
2022,France,Belarus,Europe & Central Asia,Upper middle income,MINSK,8975,8818,53,0.005974523729004622
2022,France,Belgium,Europe & Central Asia,High income,BRUSSELS,27,21,0,0.0
2022,France,Benin,Sub-Saharan Africa,Lower middle income,COTONOU,12647,9413,3132,0.24966121960940613
2022,France,Bolivia,Latin America & Caribbean,Lower middle income,LA PAZ,94,85,3,0.03409090909090909
2022,France,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SARAJEVO,65,52,7,0.11864406779661017
2022,France,Brazil,Latin America & Caribbean,Upper middle income,BRASILIA,51,45,6,0.11764705882352941
2022,France,Brazil,Latin America & Caribbean,Upper middle income,RECIFE,2,1,1,0.5
2022,France,Brazil,Latin America & Caribbean,Upper middle income,RIO DE JANEIRO,35,28,6,0.17647058823529413
2022,France,Brazil,Latin America & Caribbean,Upper middle income,SAO PAULO,177,93,69,0.42592592592592593
2022,France,Bulgaria,Europe & Central Asia,Upper middle income,SOFIA,343,323,10,0.03003003003003003
2022,France,Burkina Faso,Sub-Saharan Africa,Low income,OUAGADOUGOU,10310,7122,2766,0.2797330097087379
2022,France,Burundi,Sub-Saharan Africa,Low income,BUJUMBURA,64,59,0,0.0
2022,France,Cambodia,East Asia & Pacific,Lower middle income,PHNOM PENH,7513,6738,711,0.09544905356423682
2022,France,Cameroon,Sub-Saharan Africa,Lower middle income,DOUALA,11677,8008,3237,0.2878612716763006
2022,France,Cameroon,Sub-Saharan Africa,Lower middle income,YAOUNDE,8808,6519,2001,0.23485915492957746
2022,France,Canada,North America,High income,MONTREAL,8860,7652,760,0.0903471231573942
2022,France,Central African Republic,Sub-Saharan Africa,Low income,BANGUI,2004,1297,616,0.3220073183481443
2022,France,Chad,Sub-Saharan Africa,Low income,N'DJAMENA,6785,4972,1655,0.2497359287762185
2022,France,Chile,Latin America & Caribbean,High income,SANTIAGO,484,327,149,0.3130252100840336
2022,France,China,East Asia & Pacific,Upper middle income,BEIJING,8503,6989,460,0.06175325547053296
2022,France,China,East Asia & Pacific,Upper middle income,CHENGDU,1929,1535,164,0.09652736904061213
2022,France,China,East Asia & Pacific,Upper middle income,GUANGZHOU,6028,5212,321,0.058015543105006326
2022,France,China,East Asia & Pacific,Upper middle income,SHANGHAI,8033,7027,427,0.057284679366782935
2022,France,China,East Asia & Pacific,Upper middle income,SHENYANG,555,335,153,0.3135245901639344
2022,France,China,East Asia & Pacific,Upper middle income,WUHAN,1712,1434,120,0.07722007722007722
2022,France,Colombia,Latin America & Caribbean,Upper middle income,BOGOTA,49,41,2,0.046511627906976744
2022,France,Comoros,Sub-Saharan Africa,Lower middle income,MORONI,2770,1695,974,0.3649306856500562
2022,France,Comoros,Sub-Saharan Africa,Lower middle income,MUTSAMUDU,4,0,2,1.0
2022,France,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,BRAZZAVILLE,12257,8357,3634,0.30306062880493706
2022,France,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,POINTE NOIRE,3100,1693,1346,0.4429088515959197
2022,France,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,KINSHASA,6,4,0,0.0
2022,France,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,ABIDJAN,45993,30216,12451,0.29181803267161976
2022,France,Croatia,Europe & Central Asia,High income,ZAGREB,97,92,2,0.02127659574468085
2022,France,Cuba,Latin America & Caribbean,Upper middle income,HAVANA,4453,3259,1105,0.25320806599450046
2022,France,Cyprus,Europe & Central Asia,High income,NICOSIA,433,356,51,0.12530712530712532
2022,France,Denmark,Europe & Central Asia,High income,COPENHAGEN,1,1,0,0.0
2022,France,Djibouti,Middle East & North Africa,Lower middle income,DJIBOUTI,4530,2823,1602,0.36203389830508476
2022,France,Dominican Republic,Latin America & Caribbean,Upper middle income,SANTO DOMINGO,4520,3625,841,0.18831168831168832
2022,France,Ecuador,Latin America & Caribbean,Upper middle income,QUITO,5350,4253,940,0.18101290198343925
2022,France,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,39590,33757,5206,0.13361394143161462
2022,France,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,MALABO,822,550,197,0.2637215528781794
2022,France,Ethiopia,Sub-Saharan Africa,Low income,ADDIS ABABA,3836,2578,1105,0.30002715177844147
2022,France,Finland,Europe & Central Asia,High income,HELSINKI,2,1,0,0.0
2022,France,France,Europe & Central Asia,High income,PARIS,73,0,0,
2022,France,Gabon,Sub-Saharan Africa,Upper middle income,LIBREVILLE,15718,10783,4250,0.2827113683230227
2022,France,Georgia,Europe & Central Asia,Upper middle income,TBILISI,504,419,77,0.15524193548387097
2022,France,Germany,Europe & Central Asia,High income,FRANKFURT/MAIN,18,15,2,0.11764705882352941
2022,France,Ghana,Sub-Saharan Africa,Lower middle income,ACCRA,4956,3424,1495,0.30392356169953244
2022,France,Greece,Europe & Central Asia,High income,ATHENS,3,3,0,0.0
2022,France,Guatemala,Latin America & Caribbean,Upper middle income,GUATEMALA CITY,81,80,0,0.0
2022,France,Guinea,Sub-Saharan Africa,Lower middle income,CONAKRY,9264,4779,4077,0.4603658536585366
2022,France,Haiti,Latin America & Caribbean,Lower middle income,PORT AU PRINCE,5052,2685,2283,0.45954106280193235
2022,France,China,East Asia & Pacific,Upper middle income,HONG KONG,1795,1629,106,0.06109510086455332
2022,France,India,South Asia,Lower middle income,BANGALORE,22622,18510,3386,0.15464011691633175
2022,France,India,South Asia,Lower middle income,KOLKATA,9670,7694,1788,0.1885678126977431
2022,France,India,South Asia,Lower middle income,MUMBAI,46000,36668,7691,0.17338082463536147
2022,France,India,South Asia,Lower middle income,NEW DELHI,39276,28256,10296,0.2670678564017431
2022,France,India,South Asia,Lower middle income,PONDICHERY,21075,15859,4520,0.22179694783846116
2022,France,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,36681,32565,2295,0.06583476764199656
2022,France,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,31888,23207,5975,0.20474950311836063
2022,France,Iraq,Middle East & North Africa,Upper middle income,BAGHDAD,6863,3634,3032,0.45484548454845486
2022,France,Iraq,Middle East & North Africa,Upper middle income,ERBIL,8800,4961,3608,0.42105263157894735
2022,France,Ireland,Europe & Central Asia,High income,DUBLIN,3314,3236,82,0.02471368294153104
2022,France,Israel,Middle East & North Africa,High income,JERUSALEM,3945,3049,435,0.12485648679678531
2022,France,Israel,Middle East & North Africa,High income,TEL AVIV,527,444,63,0.1242603550295858
2022,France,Italy,Europe & Central Asia,High income,ROME,52,48,0,0.0
2022,France,Japan,East Asia & Pacific,High income,TOKYO,1200,1024,108,0.09540636042402827
2022,France,Jordan,Middle East & North Africa,Lower middle income,AMMAN,4426,3782,510,0.11882572227399814
2022,France,Kazakhstan,Europe & Central Asia,Upper middle income,ASTANA,8334,7320,628,0.0790135883241067
2022,France,Kenya,Sub-Saharan Africa,Lower middle income,NAIROBI,3300,2842,398,0.12283950617283951
2022,France,Kuwait,Middle East & North Africa,High income,KUWAIT CITY,39165,36174,1729,0.04561644197029259
2022,France,Lao PDR,East Asia & Pacific,Lower middle income,VIENTIANE,2152,1699,382,0.18356559346468043
2022,France,Latvia,Europe & Central Asia,High income,RIGA,1,1,0,0.0
2022,France,Lebanon,Middle East & North Africa,Lower middle income,BEIRUT,46072,41607,4306,0.0937860736610546
2022,France,Madagascar,Sub-Saharan Africa,Low income,ANTANANARIVO,14284,9519,4092,0.3006391888913379
2022,France,Malaysia,East Asia & Pacific,Upper middle income,KUALA LUMPUR,893,749,106,0.1239766081871345
2022,France,Mali,Sub-Saharan Africa,Low income,BAMAKO,19050,10613,7565,0.41616239410276157
2022,France,Malta,Middle East & North Africa,High income,VALETTA,3,5,0,0.0
2022,France,Mauritania,Sub-Saharan Africa,Lower middle income,NOUAKCHOTT,3677,2517,1010,0.2863623476041962
2022,France,Mauritius,Sub-Saharan Africa,Upper middle income,PORT LOUIS,657,597,28,0.0448
2022,France,Mexico,Latin America & Caribbean,Upper middle income,MEXICO CITY,201,145,46,0.24083769633507854
2022,France,Mongolia,East Asia & Pacific,Lower middle income,ULAN BATOR,3199,2603,518,0.16597244472925343
2022,France,Morocco,Middle East & North Africa,Lower middle income,CASABLANCA,54131,30328,22265,0.4233453121137794
2022,France,Morocco,Middle East & North Africa,Lower middle income,RABAT,106914,74674,29233,0.2813381196647002
2022,France,Mozambique,Sub-Saharan Africa,Low income,MAPUTO,1638,1370,218,0.13727959697732997
2022,France,Myanmar,East Asia & Pacific,Lower middle income,YANGON,1259,1095,67,0.0576592082616179
2022,France,New Zealand,East Asia & Pacific,High income,WELLINGTON,269,258,3,0.011494252873563218
2022,France,Niger,Sub-Saharan Africa,Low income,NIAMEY,7285,5840,1239,0.17502472100579178
2022,France,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,16274,9087,7156,0.440559010035092
2022,France,Nigeria,Sub-Saharan Africa,Lower middle income,LAGOS,21418,12944,8130,0.385783429818734
2022,France,North Macedonia,Europe & Central Asia,Upper middle income,SKOPJE,23,21,2,0.08695652173913043
2022,France,Norway,Europe & Central Asia,High income,OSLO,4,3,0,0.0
2022,France,Oman,Middle East & North Africa,High income,MUSCAT,4292,3835,400,0.09445100354191263
2022,France,Pakistan,South Asia,Lower middle income,ISLAMABAD,8959,5302,3513,0.39852524106636417
2022,France,Panama,Latin America & Caribbean,High income,PANAMA CITY,109,101,6,0.056074766355140186
2022,France,Peru,Latin America & Caribbean,Upper middle income,LIMA,76,64,9,0.1232876712328767
2022,France,Philippines,East Asia & Pacific,Lower middle income,MANILA,26596,24330,1932,0.07356636965958419
2022,France,Poland,Europe & Central Asia,High income,WARSAW,5,4,0,0.0
2022,France,Qatar,Middle East & North Africa,High income,DOHA,17617,15463,1864,0.10757776880013852
2022,France,Romania,Europe & Central Asia,High income,BUCHAREST,1209,1179,19,0.015859766277128547
2022,France,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,64309,55285,4842,0.08052954579473448
2022,France,Rwanda,Sub-Saharan Africa,Low income,KIGALI,152,151,0,0.0
2022,France,St. Lucia,Latin America & Caribbean,Upper middle income,CASTRIES,164,128,17,0.11724137931034483
2022,France,Saudi Arabia,Middle East & North Africa,High income,JEDDAH,57506,51635,3990,0.07173033707865169
2022,France,Saudi Arabia,Middle East & North Africa,High income,RIYADH,63124,58562,2470,0.04047057281426137
2022,France,Senegal,Sub-Saharan Africa,Lower middle income,DAKAR,27556,15764,10347,0.3962697713607292
2022,France,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,492,438,37,0.07789473684210527
2022,France,Singapore,East Asia & Pacific,High income,SINGAPORE,8927,8292,502,0.05708437571071185
2022,France,South Africa,Sub-Saharan Africa,Upper middle income,CAPE TOWN,8795,8273,377,0.04358381502890173
